Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Southdale,http://www.bandbireland.com/accommodation/25962/southdale,+353(0)18463760,-6.125673,53.434434,Dublin,Portmarnock,Republic of Ireland,"B&B,Covid Safety Charter"
Casey's Hotel,http://www.caseyshotelglengarriff.ie,+353(0)2763010,-9.55140359391783,51.7498731934389,Cork,Glengarriff,Republic of Ireland,"Hotel,Covid Safety Charter"
Magherabeg Holiday Park,http://www.downingsbayhotel.com,+353(0)749154524,-7.831388,55.201005,Donegal,Downings,Republic of Ireland,"Camping,Covid Safety Charter"
Ross House (Sligo),https://rossfarmhousesligo.com/,+353719165140,-8.3690656,54.1317737,Sligo,Riverstown,Republic of Ireland,"B&B,Covid Safety Charter"
Seashells Bed & Breakfast ,http://seashells.ie,+35351389195,-6.931351,52.2202492,Wexford,Duncannon,Republic of Ireland,"B&B,Welcome Standard"
Leitrim Quay,http://leitrimquay.com,+353719622989,-8.0641499,53.9904704,Leitrim,Leitrim Village,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard,Activity Holiday Accommodation"
Abbey Court,http://www.abbeycourtkenmare.com,+353(0)646642735,-9.568422,51.882476,Kerry,Kenmare,Republic of Ireland,"B&B,Covid Safety Charter"
Lawlors Hotel,http://www.facebook.com/lawlorshotel,+353(0)5841122,-7.62100419510648,52.0906640481633,Waterford,Dungarvan,Republic of Ireland,"Hotel,Covid Safety Charter"
Randwick,http://www.bandbireland.com/accommodation/25775/randwick,+353(0)719852545,-8.216434,54.496149,Donegal,Ballyshannon,Republic of Ireland,"B&B,Covid Safety Charter"
Hungry Hill Lodge & Campsite,http://www.hungryhilllodgeandcampsite.com,+353(0)2760228,-9.72560434722141,51.6940939100933,Cork,Adrigole,Republic of Ireland,"Camping,Covid Safety Charter,Welcome Standard"
Brú Hostel,http://www.bruhostel.com,+353(0)214559667,-8.466058,51.901447,Cork,Cork City,Republic of Ireland,"Hostel,Covid Safety Charter"
Ballinwillin House,http://www.ballinwillinhouse.com,+353(0)2584979,-8.262749,52.272329,Cork,Mitchelstown,Republic of Ireland,"B&B,Covid Safety Charter"
Farmstead Lodge,http://homepage.eircom.net/~farmsteadlodge/,+353(0)669761968,-9.75344,52.0661,Kerry,Kilgobnet,Republic of Ireland,"B&B,Covid Safety Charter"
"Balreask Bar, Restaurant and Guest Accommodation",https://balreask.ie/,+353(0)469078248,-6.689751,53.628484,Meath,Navan,Republic of Ireland,"B&B,Covid Safety Charter"
Carrick Craft,https://www.cruise-ireland.com,+353719620236,-8.0988186,53.9439126,Leitrim,Carrick-on-Shannon,Republic of Ireland,Self Catering Accommodation
Ard na Sidhe Country House,https://www.facebook.com/ardnasidhe?ref=tn_tnmn,+353(0)669769105,-9.84096953430651,52.0602192016069,Kerry,Killorglin,Republic of Ireland,"Hotel,Covid Safety Charter"
Sandbrook House and Garden,https://sandbrook.ie/,+353874309976,-6.7601296,52.7584456,Carlow,Ballon,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ave Maria Farmhouse,http://www.sligobedandbreakfast.com,+353(0)719166674,-8.7625,54.26132,Sligo,Dromore West,Republic of Ireland,"B&B,Covid Safety Charter"
St. Annes,http://www.stannesaccommodation.com,+353(0)9351337,-8.872509,53.597353,Galway,Tuam,Republic of Ireland,"B&B,Covid Safety Charter"
The Rockbarton House Hotel,https://www.therockbartonhousehotel.com/,+353(0)91522286,-9.087898,53.260197,Galway,Salthill,Republic of Ireland,"Hotel,Covid Safety Charter"
The Kerry Way,,"+353647754299
",-9.3849191,52.0235846,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
Bluebell Cottage,,+353868157816,-6.5861366,52.1756422,Wexford,Kilmore Quay,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Inchydoney Island Apartments,https://www.inchydoneyisland.com,+353(0)238833143,-8.862292,51.597367,Cork,Clonakilty,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Aille River Hostel Lodge and Camping,http://www.ailleriverhosteldoolin.ie,+353(0)657074260,-9.378352,53.016554,Clare,Doolin,Republic of Ireland,"Hostel,Covid Safety Charter,Welcome Standard"
Grey Gables Farmhouse B&B,https://www.bandbireland.com/accommodation/27080/grey-gables-farmhouse,+353(0)863139957,-8.61329983403539,51.7785109765331,Cork,Innishannon,Republic of Ireland,"B&B,Covid Safety Charter"
Dromagowlane House,https://www.dromagowlanehouse.com/,+3532760330,-9.6625088,51.6895333,Cork,Adrigole,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Silver Line Cruisers,https://silverlinecruisers.com/,+353(0)579151112,-7.99011591852423,53.1938519125499,Offaly,Banagher,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard,Activity Holiday Accommodation"
Ahernes,http://www.ahernes.com,+353(0)2492424,-7.851804,51.95706,Cork,Youghal,Republic of Ireland,"Guesthouse,Covid Safety Charter"
River Run House & Cottages,https://www.facebook.com/RiverrunHouseandCottagesTerryglass/,+353864114225,-8.2027199,53.0546562,Tipperary,Terryglass,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Hazelbrook,http://www.hazelbrook-connemara.net,+353(0)9544646,-10.11602,53.555386,Galway,Cleggan,Republic of Ireland,"B&B,Covid Safety Charter"
Clon Ross,,+353(0)214502602,-8.457949,51.902424,Cork,Cork City,Republic of Ireland,Guesthouse
Drumville,,+353(0)669767337,-9.76024299002193,52.1756098481707,Kerry,Castlemaine,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Hotel Curracloe,http://www.hotelcurracloe.com,+353(0)539137308,-6.393937,52.393481,Wexford,Curracloe,Republic of Ireland,"Hotel,Covid Safety Charter"
Kilbawn Country House,http://www.kilbawnhouse.com,+353(0)567733547,-7.09702213711125,52.5914216755853,Kilkenny,Dungarvan,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Kilburn House,https://www.stayatkilburn.com/,+353(0)669767364,-9.73365938449069,52.1419395038943,Kerry,Milltown,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Ballygarry House Hotel and Spa,http://www.ballygarryhouse.com,+353(0)667123322,-9.6601593988114,52.2610637330453,Kerry,Tralee,Republic of Ireland,"Hotel,Covid Safety Charter"
Meadowbank,http://www.meadowbankblarney.com/rooms.html,+353(0)214381424,-8.564696,51.934362,Cork,Blarney,Republic of Ireland,B&B
Oaklands B&B,,+353(0)214500578,-8.456602,51.90229,Cork,Cork City,Republic of Ireland,B&B
Pinewood Cottage,http://www.pinewoodcottage.com,+353(0)2761224,-9.693571,51.586537,Cork,Bantry,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Shannon Breeze,http://www.shannonbreezekillaloe.com,+353(0)872807655,-8.40305965872199,52.7959926134754,Clare,Killaloe,Republic of Ireland,"B&B,Covid Safety Charter"
The Waters Edge,,+353(0)9649255,-8.756791,54.269674,Sligo,Templeboy,Republic of Ireland,Self Catering Accommodation
Castleview House B&B,https://castleviewhouseslane.com,+353419824510,-6.5492293,53.710074,Meath,Slane,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Portmagee Seaside Cottages,https://www.facebook.com/PortmageeSeasideCottages,+353(0)669477151,-10.3312516153029,51.8893334928485,Kerry,Portmagee,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Cois na Mara,http://www.coisnamara.net,+353(0)9544647,-10.121586,53.555917,Galway,Cleggan,Republic of Ireland,"B&B,Covid Safety Charter"
Beaufort Lodge,https://www.facebook.com/pg/Beaufort-Lodge-104487182923319/about/?section=hours&tab=page_info,+353(0)646624822,-9.633578,52.066896,Kerry,Killarney,Republic of Ireland,"B&B,Covid Safety Charter"
The K Club,https://www.kclub.ie/,+353(0)16017200,-6.6252899,53.306582,Kildare,Straffan,Republic of Ireland,"Hotel,Covid Safety Charter"
Longford Country House Self Catering,http://longfordcountryhouse.com/accommodation/cottage-seven/,+353(0)433323320,-7.73903774089626,53.7777127763633,Longford,Longford Town,Republic of Ireland,Self Catering Accommodation
Hillgrove Hotel Leisure and Spa,https://www.hillgrovehotel.com/,+353(0)4781288,-6.954996,54.2465,Monaghan,Monaghan Town,Republic of Ireland,"Hotel,Covid Safety Charter"
Bailie Hotel,https://www.facebook.com/bailiehotelcavan,+353(0)429665334,-6.96956944907379,53.9160803696093,Cavan,Bailieborough,Republic of Ireland,"Hotel,Covid Safety Charter"
Knock House Hotel,http://www.knockhousehotel.ie,+353(0)949388088,-8.914327,53.791039,Mayo,Knock,Republic of Ireland,"Hotel,Covid Safety Charter"
Canal View Bed & Breakfast,http://anglingservicesireland.com/accommodation/,+353(0)719663580,-8.286942,53.9835391,Roscommon,Boyle,Republic of Ireland,"B&B,Covid Safety Charter"
Sea Villa,http://www.seavilla.net,+353(0)2774369,-9.886169,51.75573,Cork,Beara Peninsula,Republic of Ireland,"B&B,Covid Safety Charter"
Salmon Leap Farm,http://www.salmonleapfarm.com,+353(0)647753005,-9.329026,51.98486,Kerry,Killarney,Republic of Ireland,"B&B,Covid Safety Charter"
Templecarrig House,www.templecarrighouse.com,+353(0)949546818,-9.213498,53.569588,Mayo,Ballinrobe,Republic of Ireland,B&B
Glasson Lakehouse,https://glassonlakehouse.ie/,+353(0)906485120,-7.900718,53.475674,Westmeath,Athlone,Republic of Ireland,"Hotel,Covid Safety Charter"
Ponderosa,http://www.ponderosamayo.com,+353(0)9866440,-9.801918,53.763059,Mayo,Louisburgh,Republic of Ireland,"B&B,Covid Safety Charter"
Benown House,http://www.glasson.com,+353906485406,-7.8653041,53.4751157,Westmeath,Athlone,Republic of Ireland,"B&B,Covid Safety Charter"
Hidden Valley Holiday Park,https://www.hiddenvalley.ie/,+353867272872,-6.2274239,52.9391517,Wicklow,Rathdrum,Republic of Ireland,"Camping,Covid Safety Charter"
Sharamore House,http://www.sharamore.com,+353(0)9521073,-10.041984,53.511588,Galway,Clifden,Republic of Ireland,"B&B,Covid Safety Charter"
Lakeside Holiday Cottages,https://www.tridentholidayhomes.ie/rentals/house-killaloe-lakeside-holiday-homes-204795.html,+353(0)12018479,-8.454272,52.812596,Clare,Killaloe,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Castlemartyr Holiday Lodges & Mews,https://www.tridentholidayhomes.ie/rentals/rentals-castlemartyr-d379659/,+353(0)12018479,-8.062864,51.911264,Cork,Castlemartyr,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Morriscastle Strand Family Caravan Park,http://www.morriscastlestrand.com,+353(0)539130124,-6.239527,52.517886,Wexford,Kilmuckridge,Republic of Ireland,"Camping,Covid Safety Charter"
The Grove Lodge Riverside Holiday Homes,http://www.tridentholidayhomes.ie/rentals/rentals-killorglin-d380553/,+353(0)12018479,-9.775843,52.102755,Kerry,Killorglin,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Dingle Harbour Cottages,http://www.tridentholidayhomes.ie/rentals/house-dingle-dingle-harbour-cottages-178108.html,+353(0)12018479,-10.280259,52.140487,Kerry,Dingle,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Crystal Fountain Holiday Village,https://www.tridentholidayhomes.ie/rentals/house-tralee-crystal-fountain-holiday-home-201102.html,+353(0)12018479,-9.687964,52.254645,Kerry,Tralee,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Murphy's Farmhouse,http://www.murphysfarmhouse.com,+353(0)669767337,-9.752302,52.178712,Kerry,Castlemaine,Republic of Ireland,"B&B,Covid Safety Charter"
Ghan House,http://www.ghanhouse.com,+353(0)429373682,-6.18410095089143,54.039486784898,Louth,Carlingford,Republic of Ireland,"B&B,Welcome Standard"
Seacliff Holiday Village,https://www.tridentholidayhomes.ie/rentals/house-dunmore-east-seacliff-holiday-homes-178065.html,+353(0)12018479,-6.9897,52.158867,Waterford,Dunmore East,Republic of Ireland,Self Catering Accommodation
25 Fisherman's Grove,https://www.tridentholidayhomes.ie/rentals/house-dunmore-east-fishermans-grove-holiday-home-3-bed-pet-friendly-181438.html,+35312018479,-7.0028614,52.1539186,Waterford,Dunmore East,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Aughrim Holiday Village,https://www.tridentholidayhomes.ie/rentals/house-aughrim-aughrim-holiday-village-191983.html,+353(0)12018479,-6.330294,52.85331,Wicklow,Aughrim,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
55 Glenbeg Point,https://www.tridentholidayhomes.ie/rentals/house-courtown-glenbeg-point-holiday-homes-no-55-201067.html,+35312018479,-6.2345104,52.6269196,Wexford,Courtown,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ballybunion Cottages,https://www.tridentholidayhomes.ie/rentals/house-ballybunion-ballybunion-holiday-cottages-178100.html,+35312018479,-9.6656774,52.5086898,Kerry,Ballybunion,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Dingle Courtyard Cottages,https://www.tridentholidayhomes.ie/rentals/house-dingle-dingle-courtyard-cottages-4-bed-sleeps-8-178107.html,+35312018479,-10.2742958,52.1430009,Kerry,Dingle,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Moore Bay ,https://www.tridentholidayhomes.ie/rentals/house-kilkee-moore-bay-holiday-village-204838.html,+35312018479,-9.6559531,52.6709088,Clare,Kilkee,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Elmgrove,http://www.bandbireland.com/accommodation/26860/elmgrove-b-b,+353(0)9864819,-9.6345213064227,53.7792122452612,Mayo,Westport,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Armada Lodge B&B,http://armadalodgebandb.com/,+353(0)61326993,-8.66860504662702,52.6724167471711,Limerick,Limerick City,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Dzogchen Beara Retreat Centre,http://www.dzogchenbeara.org,+353(0)2773032,-9.979378,51.615378,Cork,Allihies,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Billy Byrnes Bar & Restaurant,https://www.billybyrnes.com/rooms,+353567721783,-7.2470062,52.6547338,Kilkenny,Kilkenny City,Republic of Ireland,"B&B,Welcome Standard"
Dillons Hotel,https://www.dillons-hotel.ie,+353(0)749122977,-7.736657,54.950707,Donegal,Letterkenny,Republic of Ireland,"Hotel,Covid Safety Charter"
No 1 Pery Square Hotel & Spa,http://www.oneperysquare.com,+353(0)61402402,-8.63,52.658149,Limerick,Limerick City,Republic of Ireland,"Hotel,Covid Safety Charter"
Innisfree,http://www.innisfreebunratty.com,+353(0)61369773,-8.8084,52.710139,Clare,Bunratty,Republic of Ireland,"B&B,Covid Safety Charter"
Ballindrum Farm,http://www.ballindrumfarm.com,+353(0)598626294,-6.888859,53.010548,Kildare,Athy,Republic of Ireland,"B&B,Covid Safety Charter"
Falls Hotel & Spa,https://www.fallshotel.ie/clare-self-catering.htm,+353657071004,-9.2987556,52.940617,Clare,Ennistymon,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Loft,,+353(0)51389192,-6.951017,52.24227,Wexford,Arthurstown,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
The Maltings Suites,https://www.canbe.ie/the-maltings-.html,+35312196539,-7.9145324,53.0941211,Offaly,Birr,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Anchor Bay Cottages,http://www.irelandholidayhomes.com,+353(0)238846315,-8.71568,51.635105,Cork,Courtmacsherry,Republic of Ireland,Self Catering Accommodation
Teapot Lane Glamping,https://www.glampingireland.ie,+353879340341,-8.382966,54.4458527,Leitrim,Rossinver,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Forest Park House,https://bedandbreakfastboyle.com/,+353(0)719662227,-8.244966,53.969937,Roscommon,Boyle,Republic of Ireland,"B&B,Covid Safety Charter"
Longueville House Hotel,https://www.longuevillehouse.ie/,+3532247156,-8.736126,52.1383081,Cork,Mallow,Republic of Ireland,"Hotel,Covid Safety Charter"
Nox Hotel,http://www.noxhotelgalway.ie,+353(0)91735555,-9.04227766418933,53.2866811784174,Galway,Galway City,Republic of Ireland,"Hotel,Covid Safety Charter"
Lacken Lodge,http://www.lackenlodge.com,+353(0)61379083,-8.436704,52.748144,Tipperary,Birdhill,Republic of Ireland,"B&B,Covid Safety Charter"
Noraville House,http://killarneybnb.net,+353(0)646636053,-9.51971491534425,52.067105687014,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Newtown Farm Country House,http://www.newtownfarm.com,+353(0)2494143,-7.725015,51.996701,Waterford,Ardmore,Republic of Ireland,"B&B,Covid Safety Charter"
Glen Eagles,,+353(0)61455521,-8.633788,52.66579,Limerick,Limerick City,Republic of Ireland,"B&B,Covid Safety Charter"
Cavangarden House,http://www.cavangardenhouse.com,+353(0)719851365,-8.15527,54.531037,Donegal,Ballyshannon,Republic of Ireland,"B&B,Covid Safety Charter"
Clover Cabin,http://www.clovercabin.ie,+353863480271,-7.082319,52.636709,Kilkenny,Gowran,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Oaklands,,+353(0)2221127,-8.657651,52.139349,Cork,Mallow,Republic of Ireland,"B&B,Covid Safety Charter"
Murvagh Links Manor,http://www.murvaghlinksmanor.com/,+353(0)749734963,-8.142767,54.590724,Donegal,Donegal Town,Republic of Ireland,"B&B,Covid Safety Charter"
Teach Eamainn,http://www.teacheamainn.com,+353(0)719143393,-8.44015,54.279825,Sligo,Sligo Town,Republic of Ireland,"B&B,Covid Safety Charter"
Clifden Station House,http://www.clifdenstationhouse.com,+353(0)9521699,-10.01771,53.488777,Galway,Clifden,Republic of Ireland,"Hotel,Covid Safety Charter"
Laneside Haven,https://www.lanesidehaven.ie/,+353860543773,-6.7868667,54.1270722,Monaghan,Castleblayney,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Killarney House B&B,http://www.killarneyhouseblarney.com,+353(0)214381841,-8.55969220503232,51.9424488011851,Cork,Blarney,Republic of Ireland,"B&B,Covid Safety Charter"
The Old Quarter Townhouse,https://theoldquarter.ie/,+35361315320,-8.624274,52.6644013,Limerick,Limerick City,Republic of Ireland,Hotel
Clifden Farmhouse,http://www.clifden-farmhouse-connemara.net,+353(0)9521263,-10.013884,53.490458,Galway,Clifden,Republic of Ireland,"B&B,Covid Safety Charter"
Keepers Arms,http://www.facebook.com/thekeepersarms/,+353(0)499523318,-7.676686,54.12045,Cavan,Bawnboy,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Avon Lodge B&B,http://www.facebook.com/AvonlodgeBandB/,+353(0)51385775,-6.999244,52.155725,Waterford,Dunmore East,Republic of Ireland,B&B
Heather View,https://www.heatherview.com/,+353(0)18453483,-6.177301,53.432828,Dublin,Malahide,Republic of Ireland,"B&B,Covid Safety Charter"
Teac Seain B&B ,https://teacseain.com/,+353669157001,-10.0546351,52.1513832,Kerry,Annascaul,Republic of Ireland,"B&B,Covid Safety Charter,Welcome Standard"
