Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Ireland By Bike,https://irelandbybike.com/,+353872118638,-8.6347003,54.6574024,Donegal,Carrick,Republic of Ireland,"Cycling,Activity Operator,Bike Rental,Tour"
Emo Court House,https://heritageireland.ie/places-to-visit/emo-court/,+353578626573,-7.19697776455689,53.107135896764,Laois,Emo,Republic of Ireland,"Covid Safety Charter,Photography,Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
Rothaí Inis Oírr,http://www.rothai-inisoirr.com/,+3539975049,-9.5235633,53.06754,Galway,Inisheer - Inis Oírr (Aran Islands),Republic of Ireland,"Cycling,Activity Operator,Bike Rental"
Molanna Looped Walk,https://www.sportireland.ie/outdoors/walking/trails/molanna-loop,,-8.47159071523436,52.358794891548,Limerick,Kilfinane,Republic of Ireland,Walking
Wicklow Family History Centre,http://wicklow.rootsireland.ie/,+35340420126,-6.047759,52.984197,Wicklow,Wicklow Town,Republic of Ireland,"Tracing Your Ancestors,Museums and Attraction"
Achill Bikes - Bike Rental,https://www.achillbikes.com/,+353872437686,-10.133651,53.973868,Mayo,Achill Island - Acaill,Republic of Ireland,"Cycling,Activity Operator,Bike Rental"
Lough Derg Place of Pilgrimage,https://www.loughderg.org/,+353719861518,-7.87127813389588,54.6089850115486,Donegal,Pettigo,Republic of Ireland,"Transport,Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Island,Offshore Island,Coach,Road"
Avoca Red Kite Loop,http://www.irishtrails.ie/trail/Avoca-Red-Kite-Loop/694/,,-6.21209726779296,52.8600239151688,Wicklow,Avoca,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Enniscrone Golf Club,https://www.enniscronegolf.com/,+3539636297,-9.105534,54.2073745,Sligo,Enniscrone,Republic of Ireland,"Golf Course,Covid Safety Charter,Golf,Activity Operator"
Ballyhoura - Blackrock Loop,https://www.sportireland.ie/outdoors/walking/trails/ballyhoura-black-rock-loop,+353(0)6391300,-8.50832520332388,52.3203792834662,Limerick,Ardpatrick,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Ballyhourigan Woods Loop,https://www.sportireland.ie/outdoors/walking/trails/ballyhourigan-woods-loop,,-8.39928477639,52.6549120925009,Limerick,Murroe,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Glenstal Woods Loop,https://www.sportireland.ie/outdoors/walking/trails/murroe-glenstal-woods-loop,,-8.39928477639,52.6549120925009,Limerick,Murroe,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Clare Glens Loop,https://www.sportireland.ie/outdoors/walking/trails/murroe-clare-glens-loop,,-8.39928477639,52.6549120925009,Limerick,Murroe,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Nature Loop,https://www.sportireland.ie/outdoors/walking/trails/murroe-nature-loop,,-8.39928477639,52.6549120925009,Limerick,Murroe,Republic of Ireland,Walking
Stiúideo na Coiríbe,https://www.galwayartclasses.com/,+353860881307,-9.0493552,53.4044261,Galway,Annaghdown,Republic of Ireland,"Craft,Shopping,Learning,Activity Operator"
Coleman Irish Music Centre - Ceoláras Coleman,https://www.colemanirishmusic.com/,+353719182599,-8.5230249,53.9962462,Sligo,Gurteen,Republic of Ireland,"Covid Safety Charter,Learning,Museums and Attraction,Shopping,Traditionally Irish,Venue,Music"
The Artisans of Russborough,https://www.russborough.ie/outdoor-activities/artisans-of-russborough,+35345865239,-6.56901053966089,53.1418056961377,Wicklow,Blessington,Republic of Ireland,"Craft,Shopping,Learning,Cafe,Food and Drink,Food Shops"
Mayo Leisure Point,http://www.mayoleisurepoint.ie/,+353949025473,-9.286043,53.8564511,Mayo,Castlebar,Republic of Ireland,"Covid Safety Charter,Restaurant,Movies,Cinema,Venue,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Activity Operator,Fitness and Leisure,Fast Food,Food and Drink"
Glendalough Guided Walks,http://glendaloughguidedwalks.wordpress.com,+353(0)872600548,-6.32557841661969,53.011511645428,Wicklow,Glendalough,Republic of Ireland,"Walking,Activity Operator,Tour"
My Ireland Tour - Ancient Ireland Mini-Group Tour,https://www.myirelandtour.com/tours/2022/ancient-ireland-tour-ring-of-kerry.php,+353214376600,-9.50413620335019,52.0180729349559,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour"
My Ireland Tour-7 Day Castles and Backroads Tour,https://www.myirelandtour.com/tours/2022/castles-and-backroads-tour.php,+353214376600,-7.24929689757221,52.6504665817755,Kilkenny,Kilkenny City,Republic of Ireland,"Activity Operator,Tour"
My Ireland Tour - 10 Day Deluxe Irish Castles Tour,https://www.myirelandtour.com/tours/2022/deluxe-irish-castle-tour.php,+353(0)214376600,-9.05407427676732,53.2697516655463,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
My Ireland Tour - 14 Day Iconic Scenes of Ireland Tour,https://www.myirelandtour.com/tours/2022/14-day-iconic-scenes-of-ireland-tour.php,+353214376600,-9.42651106280243,52.9718883502261,Clare,Liscannor,Republic of Ireland,"Activity Operator,Tour"
My Ireland Tour - 10 Day Iconic Scenes Of Ireland Tour,https://www.myirelandtour.com/tours/2022/10-day-iconic-scenes-of-ireland-tour.php,+353(0)214376600,-9.05407192421114,53.2697598048019,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
6 Day Iconic Scenes of Ireland Tour - My Ireland Tour,https://www.myirelandtour.com/tours/2022/6-day-iconic-scenes-of-ireland-tour.php,+353214376600,-9.43081263566933,52.9715242807613,Clare,Liscannor,Republic of Ireland,"Activity Operator,Tour"
Café Rua,https://www.facebook.com/caferua/,+353949023376,-9.29822195948987,53.8593407781074,Mayo,Castlebar,Republic of Ireland,"Covid Safety Charter,Food and Drink,Cafe"
The Long Dock,https://thelongdock.com/pub-restaurant,+353659058106,-9.710766,52.604006,Clare,Carrigaholt,Republic of Ireland,"Covid Safety Charter,Food and Drink,Pubs and Bar"
Maddens Bridge Bar,https://www.maddensbridgebar.ie/,+353719842050,-8.2811273,54.4774322,Donegal,Bundoran,Republic of Ireland,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
Angela Woulfe Gallery,http://www.angelawoulfegallery.com/,+35361310164,-8.6288578,52.6591346,Limerick,Limerick City,Republic of Ireland,"Craft,Shopping,Art Gallery"
Annemarie Bourke Studio Gallery,https://www.annemariebourke.com/,+35361410510,-8.6296155,52.6613859,Limerick,Limerick City,Republic of Ireland,"Craft,Shopping,Learning,Art Gallery"
Limerick City Gallery of Art,http://gallery.limerick.ie/,+35361310633,-8.6284482,52.658502,Limerick,Limerick City,Republic of Ireland,"Craft,Shopping,Learning,Art Gallery,Cafe,Food and Drink"
The Dock Arts Centre,https://www.thedock.ie/,+353719650828,-8.097731,53.944728,Leitrim,Carrick-on-Shannon,Republic of Ireland,"Food and Drink,Craft,Shopping,Learning,Art Gallery,Venue,Music,Pubs and Bar,Cafe,Activity Operator"
National Museum of Ireland - Natural History,https://www.museum.ie/en-ie/home,+35316777444,-6.2533478,53.3398848,Dublin,Dublin City,Republic of Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Food Shops,Shopping"
Mary Crowley's Artist Studio and Gallery,https://marycrowleyart.com/,+353862664554,-7.49599965152231,55.2695837391063,Donegal,Clonmany,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Elegant Dingle Tours,https://www.elegantdingletours.com/,+353870912322,-10.263765,52.1448863,Kerry,Dingle,Republic of Ireland,"Activity Operator,Tour"
LeisureWorld Churchfield,https://www.leisureworldcork.com/locations/leisureworld-churchfield/,+353214397868,-8.4890621,51.9082727,Cork,Cork City,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool"
Lakefield Gallery,http://achillbogwood.ie/,+353872969600,-10.077307,53.9849596,Mayo,Achill Island - Acaill,Republic of Ireland,"Craft,Shopping,Art Gallery,Food Shops"
"Smock Alley Theatre, 1662",https://smockalley.com/,+35316770014,-6.2688625,53.3449333,Dublin,Dublin City,Republic of Ireland,"Restaurant,Historic Houses and Castle,Venue,Comedy,Music,Food and Drink,Food Shops,Shopping,Tour"
Wexford Arts Centre,http://www.wexfordartscentre.ie/,+353539123764,-6.4639211,52.3396239,Wexford,Wexford Town,Republic of Ireland,"Craft,Shopping,Art Gallery,Venue,Comedy"
Timahoe Round Tower,https://www.facebook.com/Timahoeroundtower,+353876813116 ,-7.2031913,52.9602614,Laois,Timahoe,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Cafe,Food and Drink"
The Everyman Theatre,http://www.instagram.com/theeverymancork/?hl=en,+353(0)214501673,-8.46837709473493,51.9011273012902,Cork,Cork City,Republic of Ireland,"Venue,Comedy,Music,Food and Drink,Pubs and Bar,Activity Operator,Tour"
National Museum of Ireland-Decorative Arts & History,https://www.museum.ie/en-ie/home,+35316777444,-6.2873631,53.3487803,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Craft,Shopping,Learning,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Food Shops"
McGettigan's Limerick,https://mcgettigans.com/limerick-ireland/,+35361207000,-8.6327596,52.6608157,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Limerick Racecourse,http://www.limerickraces.ie,+35361320000,-8.6956278,52.5906552,Limerick,Patrickswell,Republic of Ireland,"Restaurant,Horse Riding,Equestrian,Race Course,Venue,Sports Venues,Cafe,Food and Drink,Pubs and Bar"
Limerick Greenway ,https://www.limerick.ie/limerick-greenway,+3536962597,-8.9445924,52.5250836,Limerick,Newcastle West,Republic of Ireland,"Cycling,Walking"
Limerick Printmakers,http://www.limerickprintmakers.com,+35361311806,-8.6191795,52.6631362,Limerick,Limerick City,Republic of Ireland,"Craft,Shopping,Learning,Art Gallery"
Limerick Carriage Tours,http://www.limerickcarriagetours.com,+353851578356,-8.77782487094169,52.5641903331088,Limerick,Adare,Republic of Ireland,"Covid Safety Charter,Activity Operator,Tour"
Dublin Tour Guide,https://www.dublintourguide.ie/,+353863044433,-6.2613404,53.3547095,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Learning,Activity Operator,Tour,Walking"
Limerick City Library,http://www.limerickcity.ie/Library/CityLibraryTheGranary/,+35361314668,-8.6228013,52.6659332,Limerick,Limerick City,Republic of Ireland,"Craft,Shopping,Learning,Tracing Your Ancestors,Museums and Attraction,Literary Ireland"
Augustinian Abbey Adare,http://www.ireland.anglican.org,+35361396227,-8.784585,52.567928,Limerick,Adare,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Augustinian Abbey Adare,http://www.ireland.anglican.org,+35361396227,-8.784585,52.567928,Limerick,Adare,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Limerick Golf Club,https://www.facebook.com/Limerick-Golf-Club-Ballyclough-1643521569212168/,+35361415146,-8.6278024,52.6150006,Limerick,Limerick City,Republic of Ireland,"Golf Course,Golf,Activity Operator"
Adare Franciscan Friary,http://www.adaremanor.com,0035361396204,-8.77973613258908,52.5518669162486,Limerick,Adare,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Saint Mary's Cathedral,https://www.saintmaryscathedral.ie/,+35361310293,-8.6235152,52.6682656,Limerick,Limerick City,Republic of Ireland,"Covid Safety Charter,Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Venue,Music"
St John’s Church Knockainey ,https://stjohnschurchknockainey.wordpress.com/,+353863412828,-8.4677333,52.474185,Limerick,Bruff,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Trinitarian Monastery,https://www.adareparish.ie/our-parish/virtual-tour-2/,+35361396172,-8.7890832,52.564815,Limerick,Adare,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Coolwater Garden,http://coolwatergarden.com,+353872584716,-8.5660342,52.5615781,Limerick,Fedamore,Republic of Ireland,"Gardening,Nature and Wildlife,Photography,Learning,Gardens,Garden,Tour"
Knockpatrick Gardens,https://knockpatrickgardens.com,+3536965256,-9.108704,52.591073,Limerick,Foynes,Republic of Ireland,"Gardening,Nature and Wildlife,Photography,Learning,Gardens,Garden"
Terra Nova Gardens,https://www.terranovagarden.com/cms/,+3536390744,-8.6021904,52.4465604,Limerick,Kilmallock,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden,Food Shops,Shopping"
Bishops Palace Limerick Civic Trust,http://www.limerickcivictrust.ie,+35361313399,-8.625267,52.670433,Limerick,Limerick City,Republic of Ireland,"Historic Houses and Castle,Museums and Attraction"
Desmond Castle Adare,https://heritageireland.ie/places-to-visit/adare-castle/,+35361396666,-8.78202,52.569504,Limerick,Adare,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Castle,Ruins,Tour"
Desmond Hall,http://www.heritageireland.ie/en/shannon-region/desmondhall,+3536977408,-9.060708,52.450419,Limerick,Newcastle West,Republic of Ireland,"Photography,Learning,Historic Houses and Castle,Castle"
The Masonic Centre,http://freemasonsnorthmunster.com,+35361313399,-8.6256075,52.6704984,Limerick,Limerick City,Republic of Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
On The Nail' Literary Readings,http://www.limerickwriterscentre.com,+353(0)872996409,-8.62318,52.667199,Limerick,Limerick City,Republic of Ireland,"Learning,Activity Operator,Literary Ireland"
Adare Heritage Centre,http://www.adareheritagecentre.ie,+35361396666,-8.7898313,52.5647887,Limerick,Adare,Republic of Ireland,"Covid Safety Charter,Restaurant,Craft,Shopping,Shopping Centres and Department Store,Tracing Your Ancestors,Museums and Attraction,Cafe,Food and Drink,Food Shops,Tour"
De Valera Museum and Bruree Heritage Centre,http://visitballyhoura.com/index.php/2015/07/22/de-valera-museum-bruree-heritage-centre,+353863949230,-8.662829,52.4244926,Limerick,Bruree,Republic of Ireland,Museums and Attraction
Foynes Flying Boat & Maritime Museum,http://www.flyingboatmuseum.com,+3536965416,-9.1098398,52.6115726,Limerick,Foynes,Republic of Ireland,"Covid Safety Charter,Restaurant,Museums and Attraction,Food and Drink,Food Shops,Shopping,Tour"
Irish Palatine Heritage Museum,http://www.irishpalatines.org,+3536963511,-8.9442707,52.525501,Limerick,Rathkeale,Republic of Ireland,"Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Limerick City Museum,https://www.limerick.ie/limerick-museum,+35361557740,-8.6287673,52.6639172,Limerick,Limerick City,Republic of Ireland,"Learning,Museums and Attraction,Tour"
Old Irish Ways Museum,https://www.facebook.com/oldirishways,+353861541078,-8.5852674,52.5045226,Limerick,Bruff,Republic of Ireland,"Agriculture,Nature and Wildlife,Museums and Attraction,Tour"
RollerJam,http://www.rollerjam.ie,+353(0)61422500,-8.574706,52.649507,Limerick,Limerick City,Republic of Ireland,"Activity Operator,Fitness and Leisure,Venue"
Share a Dream – Dreamland Fun Centre,http://dreamland.ie,+35361200080,-8.5868617,52.6652048,Limerick,Limerick City,Republic of Ireland,Activity Operator
The Thomas Fitzgerald Centre,https://visitballyhoura.com/explore/thomas-fitzgerald-centre,+353852358642,-8.5491367,52.4788934,Limerick,Bruff,Republic of Ireland,"Tracing Your Ancestors,Museums and Attraction,Tour"
Thomond Park,http://www.thomondpark.ie,+35361421109,-8.642519,52.6742164,Limerick,Limerick City,Republic of Ireland,"Museums and Attraction,Stadium,Sports Venue,Venue,Sports Venues,Cafe,Food and Drink,Pubs and Bar,Food Shops,Shopping,Tour"
Treaty City Brewery,http://treatycitybrewery.ie,+35361546549,-8.6242988,52.6696511,Limerick,Limerick City,Republic of Ireland,"Covid Safety Charter,Museums and Attraction,Artisan,Food and Drink,Restaurant,Pubs and Bar,Tour"
Treaty Stone,https://www.limerick.ie/discover/eat-see-do/history-heritage/historic-attractions/treaty-stone,,-8.628088,52.6696547,Limerick,Limerick City,Republic of Ireland,"Photography,Learning,Public Sculpture"
Curragh Chase Forest Park,http://www.coillteoutdoors.ie/index.php?id=171&rec_site=109&activity=&no_cache=1,+353(0)61337322,-8.87787008531042,52.6187392712895,Limerick,Kilcornan,Republic of Ireland,"Bird Watching,Nature and Wildlife,Cycling,Photography,Learning,Walking,Forest Park,Park and Forest Walk,Natural Landscape,Public Park,Cafe,Food and Drink"
Stonehall Wildlife Park,https://www.stonehallvisitorfarm.com/,+35361393940,-8.8679248,52.6076502,Limerick,Kilcornan,Republic of Ireland,"Visitor Farm,Cafe,Food and Drink,Tour"
Angling Bleach Lough,http://www.bleachloughanglers.ie,,-8.81276636800171,52.6168495261355,Limerick,Kildimo,Republic of Ireland,"Fishing,Angling,Activity Operator,Boat,Tour"
Castleconnell Fishery,http://www.fishinginireland.info/salmon/shannon/castleconnell.htm,+353(0)61345589,-8.615338,52.706373,Clare,Ardnacrusha,Republic of Ireland,"Fishing,Angling,Activity Operator"
Celtic Angling,https://www.celticangling.com/,+353876525687,-8.82780438526713,52.4660794092373,Limerick,Ballingarry,Republic of Ireland,"Fishing,Angling,Activity Operator"
Sandemans NewEurope- Dublin,https://www.neweuropetours.eu/dublin-walking-tours/,,-6.26648520147455,53.345416788057,Dublin,Dublin City,Republic of Ireland,"Walking,Activity Operator,Tour"
glór Irish Music Centre,https://glor.ie/,+353656845370,-8.977096,52.8447007,Clare,Ennis,Republic of Ireland,"Learning,Traditionally Irish,Venue,Music,Cafe,Food and Drink"
National Gallery of Ireland,https://www.nationalgallery.ie,+35316615133,-6.2525147,53.3409266,Dublin,Dublin City,Republic of Ireland,"Covid Safety Charter,Learning,Art Gallery,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Experience Gaelic Games,https://experiencegaelicgames.com,+35312544292,-6.263118,53.374288,Dublin,Drumcondra,Republic of Ireland,"Covid Safety Charter,Restaurant,Gaa,Learning,Activity Operator,Food and Drink,Pubs and Bar"
